author_id,source,title,authors,publisher,year,cited,quartile,link
5999039,googlescholar,ANALYSIS OF TRADITIONAL AND DIGITAL BANKING SYSTEMS ON CUSTOMER TRUST AND PURCHASING DECISIONS BY USING TECHNOLOGICAL INNOVATION ADOPTION AS MEDIATION,"SBN Lule, U Narimawati, B Usman","INJOSEDU: International Journal of Social and Education 2 (10), 2897-2908, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'ANALYSIS OF TRADITIONAL AND DIGITAL BANKING SYSTEMS ON CUSTOMER TRUST AND PURCHASING DECISIONS BY USING TECHNOLOGICAL INNOVATION ADOPTION AS MEDIATION'
5999039,googlescholar,Adaptive Human Resource Management Strategies during Global Crises in the Tourism Industry,"M Maryati, RS Puspita, U Narimawati, B Kurniawan","Economics and Business Journal (ECBIS) 4 (2), 463-476, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Adaptive Human Resource Management Strategies during Global Crises in the Tourism Industry'
5999039,googlescholar,Good Procurement Governance and Organisational Performance: A Contingency Theory Approach to Procurement Practices in XYZ Universities,"A Sutawijaya, A Muktiyanto, I Geraldina, U Narimawati","Journal of Accounting and Investment 27 (1), 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Good Procurement Governance and Organisational Performance: A Contingency Theory Approach to Procurement Practices in XYZ Universities'
5999039,googlescholar,"THE ROLE OF HOSPITAL MANAGEMENT IN PRODUCTIVITY, REVENUE, EFFICIENCY, AND EFFECTIVENESS OF JKN PATIENT SERVICES: A CASE STUDY OF A PRIVATE HOSPITAL (XYZ) IN INDONESIA, 2023–2024","M Muchtiar, U Narimawati, B Kurniawan","Multidisciplinary Research Studies in Social Sciences 2 (1), 38-49, 2026",2026,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'THE ROLE OF HOSPITAL MANAGEMENT IN PRODUCTIVITY, REVENUE, EFFICIENCY, AND EFFECTIVENESS OF JKN PATIENT SERVICES: A CASE STUDY OF A PRIVATE HOSPITAL (XYZ) IN INDONESIA, 2023–2024'"
5999039,googlescholar,The Role Of The Borsom System In Shaping The Relationship Between Income And Welfare Of Rural Palm Sugar Artisans: An Islamic Economics Perspective,"N Purnamasari, U Narimawati, B Kurniawan, A Riyanto, R Dwisanty","Jesya (Jurnal Ekonomi dan Ekonomi Syariah) 9 (1), 400-421, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'The Role Of The Borsom System In Shaping The Relationship Between Income And Welfare Of Rural Palm Sugar Artisans: An Islamic Economics Perspective'
5999039,googlescholar,A Multi-Group Structural Analysis of Digital Banking Adoption Determinants Across Generational Cohorts in Indonesia,"D Tribuana, U Narimawati, MY Syafei","Aptisi Transactions on Technopreneurship (ATT) 8 (1), 37-50, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'A Multi-Group Structural Analysis of Digital Banking Adoption Determinants Across Generational Cohorts in Indonesia'
5999039,googlescholar,Adoption and use of digital marketing tools among food and beverage MSMEs in Gen Z,"D Aprilianti, A Agustian, U Narimawati","Jurnal Ilmiah Manajemen Kesatuan 13 (4), 2899-2908, 2025",2025,5 cited,,https://scholar.google.com/scholar?q=+intitle:'Adoption and use of digital marketing tools among food and beverage MSMEs in Gen Z'
5999039,googlescholar,Service Quality As A Mediating Variable Of The Influence Of Digital Marketing Variables On Customer Satisfaction,"B Mariana, MY Syafei, U Narimawati","EKOMBIS REVIEW: Jurnal Ilmiah Ekonomi dan Bisnis 13 (2), 1095–1104-1095–1104, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Service Quality As A Mediating Variable Of The Influence Of Digital Marketing Variables On Customer Satisfaction'
6655639,scopus,Indonesian disaster named entity recognition from multi source information using bidirectional LSTM (BiLSTM),,Journal of Open Innovation Technology Market and Complexity,2024,6 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85201612184&origin=resultslist
6655639,scopus,An optimation of advanced encryption standard key expansion using genetic algorithm and least significant bit integration,,Bulletin of Electrical Engineering and Informatics,2024,0 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85205347156&origin=resultslist
6655639,scopus,The critical success factors for sustainable resource management in circular economy: Assessment of urban mining maturity level,,Journal of Cleaner Production,2024,25 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85199323172&origin=resultslist
6655639,scopus,Genetic Algorithm-based Convolutional Neural Network Feature Engineering for Optimizing Coronary Heart Disease Prediction Performance,,Healthcare Informatics Research,2024,5 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85202585963&origin=resultslist
6655639,scopus,Optimizing Parameters for Earthquake Prediction Using Bi-LSTM and Grey Wolf Optimization on Seismic Data,,Journal of Robotics and Control Jrc,2024,3 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85197525425&origin=resultslist
6655639,scopus,Evaluation of Resampling Techniques in CNN-Based Heartbeat Classification,,Ingenierie Des Systemes D Information,2024,2 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85201633682&origin=resultslist
6655639,scopus,"Thematic evolution of smart learning environments, insights and directions from a 20-year research milestones: A bibliometric analysis",,Heliyon,2024,10 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85188215557&origin=resultslist
6655639,scopus,Arrythmia classification using feature selection based on particle swarm optimization,,Aip Conference Proceedings,2023,1 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85160237702&origin=resultslist
6655639,scopus,Pre-Processing Of Resize And Region Of Interest (ROI) To Improve The Accuracy Of Batik Detection Based On VGG-16,,International Conference on Electrical Engineering Computer Science and Informatics Eecsi,2023,2 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85178003710&origin=resultslist
6655639,scopus,Development of Tuberculosis Vulnerability Assessment Conceptual Framework Using Automatic Content Analysis,,Studies in Health Technology and Informatics,2023,2 cited,Q3 as Book Series,https://www.scopus.com/record/display.uri?eid=2-s2.0-85164231843&origin=resultslist
6655639,garuda,Traditional-Enhance-Mobile-Ubiquitous-Smart: Model Innovation in Higher Education Learning Style Classification Using Multidimensional and Machine Learning Methods,,"Journal of Applied Data Sciences Vol 6, No 1: JANUARY 2025753-772",2025,DOI: 10.47738/jads.v6i1.598,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/4834052
6655639,garuda,Enhancing Motoric Impulsivity Detection in Children through Deep Learning and Body Keypoint Recognition,,"JOIV : International Journal on Informatics Visualization Vol 9, No 1 (2025)275-285",2025,DOI: 10.62527/joiv.9.1.2779,Accred : Sinta 1,https://garuda.kemdiktisaintek.go.id/documents/detail/4842461
6655639,garuda,Optimizing Parameters for Earthquake Prediction Using Bi-LSTM and Grey Wolf Optimization on Seismic Data,,"Journal of Robotics and Control (JRC) Vol 5, No 4 (2024)1117-1127",2024,DOI: 10.18196/jrc.v5i4.22199,Accred : Sinta 1,https://garuda.kemdiktisaintek.go.id/documents/detail/4081603
6655639,garuda,Driver Facial Detection Across Diverse Road Conditions,,"ILKOM Jurnal Ilmiah Vol 16, No 2 (2024)108-114",2024,DOI: 10.33096/ilkom.v16i2.1996.108-114,Accred : Sinta 2,https://garuda.kemdiktisaintek.go.id/documents/detail/4325433
6655639,garuda,An optimation of advanced encryption standard key expansion using genetic algorithm and least significant bit integration,,"Bulletin of Electrical Engineering and Informatics Vol 13, No 6: December 20244488-1497",2024,DOI: 10.11591/eei.v13i6.8367,Accred : Sinta 1,https://garuda.kemdiktisaintek.go.id/documents/detail/4440963
6655639,garuda,Unified Concept-based Multimedia Information Retrieval Technique,,Proceeding of the Electrical Engineering Computer Science and Informatics Vol 4: EECSI 201768-75,2017,DOI: 10.11591/eecsi.v4.1007,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/549780
6655639,garuda,eCulture: Kerangka TIK Untuk Pelestarian Kebudayaan Nasional,,"Jurnal Informatika dan Komputasi STMIK Indonesia Jakarta  Vol 6, No 1 (2012): Jurnal Informatika dan Komputasi STMIK Indonesia Jakarta",2012,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/120214
6655639,garuda,Indonesian e-Agriculture Strategic Framework: A Direction of ICT Usage as Enabler in Agriculture,,"Jurnal Informatika dan Komputasi STMIK Indonesia Jakarta  Vol 6, No 1 (2012): Jurnal Informatika dan Komputasi STMIK Indonesia Jakarta",2012,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/120218
6655639,googlescholar,Driver Facial Detection Across Diverse Road Conditions,"S Shofiah, E Sediyono, ZA Hasibuan, B Kristianto, S Setiawan, R Pratindy, ...","ILKOM Jurnal Ilmiah 16 (2), 108-114, 2024",2024,3 cited,,https://scholar.google.com/scholar?q=+intitle:'Driver Facial Detection Across Diverse Road Conditions'
6655639,googlescholar,Genetic algorithm-based convolutional neural network feature engineering for optimizing coronary heart disease prediction performance,"EY Hidayat, YP Astuti, IN Dewi, A Salam, MA Soeleman, ZA Hasibuan, ...","Healthcare Informatics Research 30 (3), 234-243, 2024",2024,5 cited,,https://scholar.google.com/scholar?q=+intitle:'Genetic algorithm-based convolutional neural network feature engineering for optimizing coronary heart disease prediction performance'
6655639,googlescholar,Evaluation of Resampling Techniques in CNN-Based Heartbeat Classification.,"ER Subhiyakto, S Rakasiwi, J Zeniarja, C Paramita, GF Shidik, ...","Ingénierie des systèmes d'information 29 (4), 2024",2024,8 cited,,https://scholar.google.com/scholar?q=+intitle:'Evaluation of Resampling Techniques in CNN-Based Heartbeat Classification.'
6655639,googlescholar,Optimizing Parameters for Earthquake Prediction Using Bi-LSTM and Grey Wolf Optimization on Seismic Data,"GF Shidik, RA Pramunendar, P Purwanto, ZA Hasibuan, E Dolphina, ...","Journal of Robotics and Control (JRC) 5 (4), 1117-1127, 2024",2024,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimizing Parameters for Earthquake Prediction Using Bi-LSTM and Grey Wolf Optimization on Seismic Data'
6655639,googlescholar,An optimation of advanced encryption standard key expansion using genetic algorithm and least significant bit integration,"A Marjuni, N Rijati, A Susanto, D Sinaga, P Purwanto, ZA Hasibuan, ...","Bulletin of Electrical Engineering and Informatics 13 (6), 4488-1497, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'An optimation of advanced encryption standard key expansion using genetic algorithm and least significant bit integration'
6655639,googlescholar,Indonesian disaster named entity recognition from multi source information using bidirectional LSTM (BiLSTM),"GF Shidik, FO Saputra, GW Saraswati, NAS Winarsih, MS Rohman, ...","Journal of Open Innovation: Technology, Market, and Complexity 10 (3), 100358, 2024",2024,16 cited,,https://scholar.google.com/scholar?q=+intitle:'Indonesian disaster named entity recognition from multi source information using bidirectional LSTM (BiLSTM)'
6655639,googlescholar,"Thematic evolution of smart learning environments, insights and directions from a 20-year research milestones: A bibliometric analysis","D Maulidiya, B Nugroho, HB Santoso, ZA Hasibuan","Heliyon 10 (5), 2024",2024,24 cited,,"https://scholar.google.com/scholar?q=+intitle:'Thematic evolution of smart learning environments, insights and directions from a 20-year research milestones: A bibliometric analysis'"
6655639,googlescholar,The critical success factors for sustainable resource management in circular economy: Assessment of urban mining maturity level,"YA Fatimah, K Govindan, NA Sasongko, ZA Hasibuan","Journal of Cleaner Production 469, 143084, 2024",2024,39 cited,,https://scholar.google.com/scholar?q=+intitle:'The critical success factors for sustainable resource management in circular economy: Assessment of urban mining maturity level'
6655639,googlescholar,Arrythmia classification using feature selection based on particle swarm optimization,"D Puspitasari, A Syukur, AZ Fanani, ZA Hasibuan","2ND INTERNATIONAL CONFERENCE ON ADVANCED INFORMATION SCIENTIFIC DEVELOPMENT …, 2023",2023,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Arrythmia classification using feature selection based on particle swarm optimization'
6655639,googlescholar,Development of an Evidence-Based Tool to Assess the Relative Vulnerability of Different Communities to Tuberculosis,"S Isworo, S Handayani, R Hinchcliff, ZA Hasibuan","Kesmas 18 (4), 252-257, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Development of an Evidence-Based Tool to Assess the Relative Vulnerability of Different Communities to Tuberculosis'
257962,scopus,"Implementation of Geolocation Technology for Modeling the Distribution of Micro, Small, and Medium Enterprise (MSME) Business Potential Using a GeoJSON-based Spatial Format",,Asean Journal of Science and Engineering,2026,0 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105026244413&origin=resultslist
257962,scopus,The Mediating Role of Innovation Capability on the Relationship Between Digital Transformation and Economic Competitiveness,,African Journal of Hospitality Tourism and Leisure,2025,0 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105031167521&origin=resultslist
257962,scopus,ENHANCING TRUST IN DIGITAL FINANCE: BLOCKCHAIN AND AI FOR SECURE AND TRANSPARENT FINTECH SOLUTIONS,,Journal of Engineering Science and Technology,2025,1 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001500348&origin=resultslist
257962,scopus,Exploring biomass-based brake pads from various construction wastes in microparticle sizes: Advancing environmentally friendly solutions and student entrepreneurship for sustainable development goals (SDGs),,Scienggj,2025,0 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105023279826&origin=resultslist
257962,scopus,DEVELOPMENT OF WEB PLATFORM: A DIGITAL SOLUTION FOR SCHOOL BULLYING PREVENTION AND INTERVENTION,,Journal of Engineering Science and Technology,2025,1 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002331406&origin=resultslist
257962,scopus,"EMERGING APPLICATIONS OF IOT, MACHINE LEARNING, VIRTUAL REALITY, AUGMENTED REALITY AND ARTIFICIAL INTELLIGENT IN MONITORING SYSTEMS: A COMPREHENSIVE REVIEW AND ANALYSIS",,Journal of Engineering Science and Technology,2025,2 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219051948&origin=resultslist
257962,scopus,COMPUTER SCIENCE RESEARCH IN INDONESIA TO CREATE SUSTAINABLE INFRASTRUCTURE FOR UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS,,Journal of Engineering Science and Technology,2025,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001481965&origin=resultslist
257962,scopus,EXPLORATION OF DESIGN THINKING METHODS FOR DIGITAL PLATFORMS,,Journal of Engineering Science and Technology,2025,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001496046&origin=resultslist
257962,scopus,Design of Public Service Administrative Information System,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015848206&origin=resultslist
257962,scopus,Enhancing Startup Business Performance Through Iterative Strategies and Lean Programs: Insights from Capital Cities in Indonesia to Unlock Central Asia’s Potential,,Australasian Accounting Business and Finance Journal,2024,2 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217047456&origin=resultslist
